X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96
45,2,17.51666666,1,1,1,1,1,1,1,0,0,0,50,1,2,1,1,1,1,1,15,0,-1,0,1,0,0,0,0,0,1,24000,1,25000,2,100,100,100,200,250,50,34,9,14,16,8,21,8,1,2,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
46,2,9.250000004,1,5,1,1,1,1,1,0,0,0,28,2,6,1,1,3,1,1,25.7,0,-1,0,3,0,0,0,0,0,1,23000,4,57000,4,500,1500,1000,2000,0,21,17,16,13,24,29,11,11,4,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
47,2,12.71666667,1,5,4,1,1,1,1,0,3,0,46,1,7,1,1,1,1,0,-1,0,-1,0,0,0,0,0,0,0,1,30000,4,132000,2,0,0,0,0,0,61,44,28,50,18,21,36,23,1,5,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
48,2,6.616666663,1,4,3,1,0,2,1,1,1,0,40,2,6,1,1,1,2,1,0.2,0,-1,0,7,0,0,0,0,0,1,41000,3,109000,2,0,1000,0,0,0,25,12,9,7,20,8,8,6,1,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
49,2,9.300000005,1,1,3,2,1,2,2,0,1,0,40,1,7,1,1,1,1,1,20,0,-1,0,1,0,0,0,0,0,1,58000,4,336000,3,1000,1500,1500,1000,1000,121,8,10,53,8,9,17,8,4,3,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
50,2,12,1,4,5,1,3,2,1,2,3,0,50,1,7,1,1,1,2,1,20,0,-1,0,1,0,0,1,1,0,1,5000,3,61000,5,1000,1000,1000,2000,3000,37,28,19,36,11,21,11,16,1,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
51,2,29.13333333,2,1,4,1,2,2,2,1,2,0,50,2,5,1,1,1,1,1,45,0,-1,0,3,0,0,1,0,0,1,32000,2,75000,3,100,100,2.99,100,100,35,72,40,492,10,26,17,76,1,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
52,2,15.3,1,2,3,1,2,1,1,0,0,0,23,2,5,0,1,1,4,0,-1,0,-1,0,0,0,0,1,0,0,1,35000,3,31000,3,500,1000,1000,1000,2000,21,41,15,13,16,27,22,13,1,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
53,2,12.3,1,1,5,2,3,4,4,1,1,0,26,2,6,1,1,3,1,1,4,0,-1,0,3,0,0,0,1,1,1,13000,3,116000,3,1000,1500,2000,2400,4000,43,29,18,23,14,20,9,16,1,2,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
54,2,9.766666676,4,1,3,2,0,2,1,0,0,1,32,2,6,1,1,2,1,1,20,0,-1,0,1,0,0,0,0,0,1,16000,2,98000,2,0,0,0,0,0,54,26,6,10,6,7,5,6,1,2,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
55,2,11.11666667,1,1,2,1,1,2,0,1,0,0,63,2,7,1,1,2,2,0,-1,0,-1,0,0,0,0,0,0,0,1,25000,2,150000,3,500,500,750,0,0,31,23,27,37,34,44,26,16,4,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
56,2,13.45,1,6,1,1,0,0,0,1,0,0,63,2,4,1,0,0,2,1,100,0,-1,0,8,0,0,0,0,0,0,20000,5,15000,4,1300,5000,6000,16000,16000,35,27,11,16,12,11,11,10,1,2,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
57,2,16.99999999,4,7,2,1,1,2,2,0,0,0,28,2,7,1,1,1,1,1,55,0,-1,0,4,0,0,1,0,0,1,45000,3,140000,5,0,1000,1000,5000,6000,152,36,12,26,13,12,32,9,4,3,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
58,2,6.983333331,1,1,3,1,1,1,1,0,0,0,50,1,5,1,1,1,1,1,3,0,-1,0,1,0,0,0,0,0,1,27000,3,26000,3,0,0,0,0,0,14,15,11,5,44,5,7,6,1,3,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
59,2,6.600000003,1,1,2,1,0,1,1,0,0,0,29,1,5,1,1,1,1,1,50,0,-1,0,1,0,0,1,1,0,1,69000,4,231000,3,44,44,77,66,55,8,4,4,4,237,3,4,3,1,3,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
60,2,17.73333333,5,1,3,1,1,3,1,2,0,0,53,2,5,1,1,1,1,0,-1,0,-1,0,0,0,0,0,0,0,1,35000,1,88000,4,1000,2500,3000,5000,6000,86,48,43,30,16,27,13,19,4,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
61,2,11.21666667,1,1,5,1,1,1,1,0,0,0,50,1,3,1,1,1,1,1,15,0,-1,0,1,0,0,0,0,0,1,25000,1,18000,4,100,100,100,200,250,25,10,11,8,8,7,6,6,2,2,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
62,2,5.499999997,1,1,3,1,1,2,2,0,1,0,29,2,6,1,1,1,1,1,15,0,-1,0,1,0,0,1,1,0,1,46000,5,120000,4,2000,5000,2000,2000,10000,13,15,8,11,8,7,6,8,1,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
63,2,18.48333333,1,2,3,3,0,1,1,1,1,0,21,2,2,0,1,1,1,1,6,0,-1,0,3,0,0,1,0,0,1,21000,2,25000,3,1000,2000,2000,0,0,107,93,30,20,17,28,21,42,4,2,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
64,2,9.366666666,1,4,3,1,2,1,1,0,1,1,49,2,2,1,1,1,1,1,5,0,-1,0,1,0,0,0,0,0,1,30000,2,67000,5,1000,5000,5000,20000,30000,55,21,17,13,18,23,19,13,1,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
65,2,12.28333333,5,7,4,1,1,2,1,0,0,0,37,2,7,1,1,3,4,0,-1,0,-1,0,0,0,0,0,0,0,0,29000,4,38000,4,0,0,0,0,0,54,37,19,18,16,30,12,10,1,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
66,2,16.8,1,1,2,2,1,2,2,0,0,0,31,1,4,1,1,1,1,1,20,0,-1,0,1,0,1,0,0,0,1,60000,4,58000,4,1000,2000,4000,6000,10000,100,12,9,8,6,8,8,6,2,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
67,2,42.08333333,1,2,3,0,0,3,1,0,0,0,40,1,7,1,0,0,1,1,20,0,-1,0,3,0,0,1,0,0,1,14000,1,61000,5,0,0,0,1000,2000,28,12,11,6,6,6,6,7,3,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
68,2,13.03333333,4,2,3,1,0,1,1,1,1,0,47,1,6,1,1,1,2,1,20,0,-1,0,1,0,0,1,0,0,1,35000,1,91000,2,1500,0,0,0,0,135,42,38,11,10,247,12,10,1,3,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
69,2,20.43333333,2,1,2,2,2,2,1,0,0,0,55,2,4,1,1,1,1,1,76,0,-1,0,1,0,0,0,0,0,1,27000,2,89000,2,1000,2000,2500,3000,5000,93,76,23,104,55,23,23,24,1,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
70,2,32.25,1,2,3,3,3,3,1,1,0,1,48,1,4,1,1,3,2,1,15,0,-1,0,3,0,0,0,0,0,1,49000,3,49000,3,2000,0,1000,0,0,147,117,89,25,77,88,74,47,1,5,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
71,2,12.1,4,4,2,2,0,2,2,0,0,0,45,2,4,1,1,2,1,1,15,0,-1,0,1,0,0,0,0,0,1,26000,2,145000,5,0,0,0,0,0,43,7,21,11,11,8,13,6,1,5,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
72,2,21.53333333,1,3,3,1,0,2,2,1,1,0,31,2,2,1,1,3,2,1,20,0,-1,0,7,0,0,0,1,0,1,60000,4,50000,3,0,0,0,0,0,82,35,17,21,13,12,16,13,2,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
73,2,10.73333333,1,5,1,1,0,1,1,0,0,0,20,1,1,1,0,0,1,1,1,0,-1,0,1,0,0,0,0,0,1,54000,1,80000,3,0,0,50000,0,0,46,20,9,8,8,6,9,7,1,5,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
74,2,21.88333334,1,5,2,2,6,2,1,0,1,0,52,1,7,1,1,1,1,1,32,0,-1,0,1,0,0,1,0,0,1,25000,3,98000,1,100,0,0,0,0,82,30,31,52,26,37,14,15,1,5,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
75,2,8.733333332,1,1,3,1,2,2,2,0,0,0,39,2,6,1,1,1,1,1,10,0,-1,0,3,0,0,0,0,0,1,15000,1,115000,2,0,0,0,0,0,72,17,17,12,14,13,13,20,4,2,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
76,2,16.70000001,5,2,4,2,0,3,2,1,0,0,30,2,7,1,1,2,1,1,30,0,-1,0,1,0,0,0,0,0,1,35000,3,129000,2,200,1000,2000,3500,1000,57,49,45,72,42,31,66,55,3,2,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
77,2,40.23333333,5,6,1,1,1,1,1,0,0,0,32,1,6,1,1,1,1,1,16,0,-1,0,1,0,0,0,0,0,1,34000,3,96000,4,1500,7000,8000,10000,10000,360,143,155,76,38,31,27,31,2,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
78,2,6.316666676,5,1,2,1,0,2,2,0,0,0,37,1,6,1,1,1,1,1,90,0,-1,0,1,0,0,0,0,0,1,36000,4,64000,3,0,0,0,0,0,21,6,9,7,14,9,6,6,1,5,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
79,2,12.71666666,2,5,2,2,0,2,1,1,1,0,52,2,6,1,1,1,1,1,15,0,-1,0,1,0,0,0,0,0,1,38000,3,81000,2,0,0,0,0,0,99,29,18,21,20,56,20,22,1,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
80,2,10.38333333,1,2,2,0,0,0,0,1,0,0,38,2,4,0,0,0,4,0,-1,1,7.5,4,0,3,0,0,0,0,1,18000,3,19000,3,600,3000,5000,7000,10000,113,15,13,17,76,26,14,17,2,3,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
81,2,23.63333334,2,1,2,2,0,2,1,1,0,0,63,2,2,1,1,1,2,1,0,0,-1,0,8,0,0,0,0,0,1,50000,3,52000,1,0,0,0,0,0,132,33,24,43,25,21,28,51,1,3,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
82,2,9.800000007,5,1,3,2,1,2,2,0,1,0,46,1,6,1,1,1,1,1,30,0,-1,0,1,0,0,0,0,0,1,48000,3,148000,3,0,0,0,0,0,18,21,21,139,7,55,12,25,1,5,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
83,2,39.48333333,1,1,6,2,2,2,2,2,2,1,23,2,6,1,1,1,2,1,26,0,-1,0,1,0,0,1,0,0,1,10000,4,12000,2,1000,0,0,0,0,85,113,38,73,44,108,69,50,1,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
84,2,9.466666669,4,7,5,2,1,3,2,1,1,0,23,2,6,1,1,1,1,1,8,0,-1,0,3,0,0,1,0,0,1,22000,1,55000,5,1000,4000,3000,2000,3000,37,10,12,9,8,17,14,16,2,3,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
85,2,12.86666667,2,1,3,2,0,3,2,0,0,0,60,2,4,1,1,1,1,1,40,0,-1,0,1,0,0,0,0,0,1,31000,1,73000,3,0,0,0,0,0,126,26,9,12,5,10,7,6,1,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
86,2,13,1,1,5,3,2,5,2,2,1,0,24,2,4,1,1,1,2,1,2,0,-1,0,3,0,0,0,0,0,1,15000,1,115000,4,1000,2000,0,5000,6000,37,36,33,18,14,20,26,15,4,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
87,2,13.46666667,4,1,3,1,3,2,1,1,1,0,45,1,3,1,1,1,1,1,30,0,-1,0,1,0,0,0,0,0,1,43000,4,107000,1,0,0,0,0,0,19,69,37,16,8,9,9,8,1,5,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
88,2,13.31666667,1,2,3,1,3,2,1,1,1,0,47,2,7,1,1,1,1,1,15,0,-1,0,1,0,0,0,0,0,1,35000,1,151000,2,0,0,0,0,0,76,14,13,12,13,9,14,7,1,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
89,2,21.2,4,1,4,2,2,2,2,0,0,0,34,1,4,1,1,1,6,0,-1,0,-1,0,0,0,1,0,0,0,1,70000,5,120000,4,1000,4000,4000,5000,6000,207,163,122,77,50,5,23,10,3,3,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
90,2,5.333333333,1,2,1,1,0,1,1,0,0,0,42,1,7,1,1,1,1,1,12,0,-1,0,3,0,0,1,1,0,1,30000,4,60000,5,500,500,250,1000,2000,16,11,10,6,14,6,7,8,1,5,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
91,2,11.73333333,1,1,3,1,1,3,1,0,1,0,38,1,6,1,1,1,1,1,20,0,-1,0,5,0,0,1,1,0,1,60000,4,76000,5,0,0,0,1000,2000,30,8,13,8,14,6,6,24,1,3,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
92,2,11.10000001,5,1,2,1,1,2,2,0,0,0,53,2,6,1,1,1,1,1,10,0,-1,0,1,0,1,1,1,0,0,44000,1,191000,4,5,5,10,10,15,17,19,10,8,5,11,14,5,1,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
93,2,15.88333334,1,7,3,2,0,2,2,0,0,0,33,1,6,1,1,1,1,1,15,0,-1,0,1,0,0,0,0,0,1,60000,3,48000,5,1000,1600,1600,2000,3000,58,22,29,19,17,16,17,17,1,5,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
94,2,35.53333333,1,7,3,1,2,2,1,0,1,0,62,1,6,1,1,1,1,1,30,0,-1,0,3,0,0,1,0,0,1,40000,5,150000,4,300,0,0,0,0,99,33,64,85,85,66,101,33,1,5,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
95,2,14.83333333,4,1,2,2,0,2,2,0,0,0,30,2,6,1,1,3,1,1,17,0,-1,0,1,0,0,0,0,0,1,15000,1,139000,3,100,0,0,0,0,67,61,21,14,14,13,22,56,3,2,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
96,2,9.383333337,5,1,5,4,4,5,0,1,0,0,61,2,6,1,1,1,3,0,-1,1,40,2,0,1,0,0,0,0,1,67000,3,49000,3,2000,0,0,0,0,27,5,9,5,11,5,13,4,1,3,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
97,2,20.65,1,5,3,1,0,2,2,0,1,0,45,2,6,1,1,1,1,1,15,0,-1,0,3,0,0,1,0,0,1,50000,1,130000,4,1000,500,500,1000,1500,225,43,25,20,40,30,114,27,3,5,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
98,2,5.949999997,3,1,4,2,0,2,2,0,0,0,38,1,2,1,1,1,1,1,25,0,-1,0,1,0,0,0,0,0,1,100000,1,165000,3,0,0,0,0,0,11,10,11,12,7,8,9,8,2,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
99,2,8.783333333,1,2,1,0,0,1,1,0,0,0,43,1,1,1,0,0,1,0,-1,0,-1,0,0,0,0,1,0,0,1,3000,3,46000,1,500,400,500,500,500,35,8,7,6,7,6,7,8,4,5,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
100,2,14.9,1,1,3,2,1,2,2,0,1,0,38,1,5,1,1,1,1,1,25,0,-1,0,1,0,0,0,1,0,1,42000,3,77000,4,1000,500,200,2000,287,235,8,41,7,6,6,219,33,3,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
101,2,7.33333334,1,2,2,1,0,1,1,0,1,0,20,2,2,1,1,1,1,1,10,0,-1,0,3,0,0,1,0,0,1,29000,3,108000,2,10,0,300,0,0,23,7,10,6,4,6,6,14,3,3,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
102,2,7.150000005,1,3,2,1,1,1,1,0,1,0,20,2,2,1,0,0,1,1,5,0,-1,0,3,0,0,1,1,0,1,31000,3,146000,2,0,0,2000,0,0,35,40,29,44,7,9,7,5,2,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
103,2,18.41666667,1,6,2,1,0,2,2,0,0,2,28,1,6,1,1,1,1,1,5,0,-1,0,7,0,0,1,0,0,1,28000,4,67000,2,1000,1200,1000,1200,1500,73,50,14,26,34,17,9,19,2,2,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
104,2,11.06666667,1,1,1,0,0,1,1,0,0,0,22,2,5,1,0,0,1,0,-1,0,-1,0,0,0,0,1,0,0,1,10000,1,400000,2,0,0,0,0,0,54,132,48,23,11,49,12,15,1,2,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
105,2,14.81666667,1,5,3,2,3,3,3,0,0,0,36,1,2,1,1,1,1,1,45,0,-1,0,1,0,0,0,0,0,1,37000,4,76000,1,1500,2400,3500,6000,8500,70,43,28,12,25,30,16,12,1,5,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
106,2,11.53333334,1,1,3,1,1,1,2,0,1,0,22,2,6,1,1,1,1,1,15,0,-1,0,1,0,0,1,1,0,1,29000,2,194000,2,1000,3000,0,0,0,19,10,12,7,13,6,17,6,2,4,1,4,4,2,3,0,24000,-1,500,-1,-1,-1,25,-1,20,50,40,-1,20,-1,-1,-1,0,-1,150,230,120,-1,450,-1,-1,-1,10,-1,0,1,1,4400,1,4400,3,2,4,3,3
