CS,ALT,ID,PURPOSE,AV,TT,COST,SM_TT,SM_CO,CAR_TT,CAR_CO,CHOICE_OLD,CHOICE
1653,2,184,2,1,91,84,91,84,0,0,2,1
1653,3,184,2,0,0,0,91,84,0,0,2,0
1654,1,184,2,1,138,82,98,105,0,0,2,0
1654,2,184,2,1,98,105,98,105,0,0,2,1
1654,3,184,2,0,0,0,98,105,0,0,2,0
1655,1,184,2,1,138,61,98,76,0,0,1,1
1655,2,184,2,1,98,76,98,76,0,0,1,0
1655,3,184,2,0,0,0,98,76,0,0,1,0
1656,1,184,2,1,171,68,91,81,0,0,2,0
1656,2,184,2,1,91,81,91,81,0,0,2,1
1656,3,184,2,0,0,0,91,81,0,0,2,0
1657,1,185,2,1,99,72,44,84,104,50,2,0
1657,2,185,2,1,44,84,44,84,104,50,2,1
1657,3,185,2,1,104,50,44,84,104,50,2,0
1658,1,185,2,1,113,72,48,94,104,40,2,0
1658,2,185,2,1,48,94,48,94,104,40,2,1
1658,3,185,2,1,104,40,48,94,104,40,2,0
1659,1,185,2,1,92,72,41,78,104,65,2,0
1659,2,185,2,1,41,78,41,78,104,65,2,1
1659,3,185,2,1,104,65,41,78,104,65,2,0
1660,1,185,2,1,92,60,44,84,64,40,2,0
1660,2,185,2,1,44,84,44,84,64,40,2,1
1660,3,185,2,1,64,40,44,84,64,40,2,0
1661,1,185,2,1,113,54,44,65,80,65,2,0
1661,2,185,2,1,44,65,44,65,80,65,2,1
1661,3,185,2,1,80,65,44,65,80,65,2,0
1662,1,185,2,1,92,72,48,94,64,50,2,0
1662,2,185,2,1,48,94,48,94,64,50,2,1
1662,3,185,2,1,64,50,48,94,64,50,2,0
1663,1,185,2,1,99,54,41,78,80,40,2,0
1663,2,185,2,1,41,78,41,78,80,40,2,1
1663,3,185,2,1,80,40,41,78,80,40,2,0
1664,1,185,2,1,113,60,41,74,64,50,2,0
1664,2,185,2,1,41,74,41,74,64,50,2,1
1664,3,185,2,1,64,50,41,74,64,50,2,0
1665,1,185,2,1,92,54,48,68,80,50,2,0
1665,2,185,2,1,48,68,48,68,80,50,2,1
1665,3,185,2,1,80,50,48,68,80,50,2,0
1666,1,186,2,1,130,54,104,60,0,0,2,0
1666,2,186,2,1,104,60,104,60,0,0,2,1
1666,3,186,2,0,0,0,104,60,0,0,2,0
1667,1,186,2,1,130,54,102,68,0,0,2,0
1667,2,186,2,1,102,68,102,68,0,0,2,1
1667,3,186,2,0,0,0,102,68,0,0,2,0
1668,1,186,2,1,130,49,100,65,0,0,2,0
1668,2,186,2,1,100,65,100,65,0,0,2,1
1668,3,186,2,0,0,0,100,65,0,0,2,0
1669,1,186,2,1,105,49,100,65,0,0,1,1
1669,2,186,2,1,100,65,100,65,0,0,1,0
1669,3,186,2,0,0,0,100,65,0,0,1,0
1670,1,186,2,1,113,54,100,60,0,0,1,1
1670,2,186,2,1,100,60,100,60,0,0,1,0
1670,3,186,2,0,0,0,100,60,0,0,1,0
1671,1,186,2,1,113,49,102,54,0,0,1,1
1671,2,186,2,1,102,54,102,54,0,0,1,0
1671,3,186,2,0,0,0,102,54,0,0,1,0
1672,1,186,2,1,113,65,100,71,0,0,1,1
1672,2,186,2,1,100,71,100,71,0,0,1,0
1672,3,186,2,0,0,0,100,71,0,0,1,0
1673,1,186,2,1,130,65,102,71,0,0,2,0
1673,2,186,2,1,102,71,102,71,0,0,2,1
1673,3,186,2,0,0,0,102,71,0,0,2,0
1674,1,186,2,1,113,54,102,68,0,0,1,1
1674,2,186,2,1,102,68,102,68,0,0,1,0
1674,3,186,2,0,0,0,102,68,0,0,1,0
1675,1,187,2,1,172,94,92,94,120,140,2,0
1675,2,187,2,1,92,94,92,94,120,140,2,1
1675,3,187,2,1,120,140,92,94,120,140,2,0
1676,1,187,2,1,131,70,95,78,156,112,2,0
1676,2,187,2,1,95,78,95,78,156,112,2,1
1676,3,187,2,1,156,112,95,78,156,112,2,0
1677,1,187,2,1,172,70,99,81,96,112,2,0
1677,2,187,2,1,99,81,99,81,96,112,2,1
1677,3,187,2,1,96,112,99,81,96,112,2,0
1678,1,187,2,1,145,70,99,81,156,182,2,0
1678,2,187,2,1,99,81,99,81,156,182,2,1
1678,3,187,2,1,156,182,99,81,156,182,2,0
1679,1,187,2,1,145,78,99,84,96,182,2,0
1679,2,187,2,1,99,84,99,84,96,182,2,1
1679,3,187,2,1,96,182,99,84,96,182,2,0
1680,1,187,2,1,131,78,99,84,156,140,2,0
1680,2,187,2,1,99,84,99,84,156,140,2,1
1680,3,187,2,1,156,140,99,84,156,140,2,0
1681,1,187,2,1,131,94,95,99,120,112,2,0
1681,2,187,2,1,95,99,95,99,120,112,2,1
1681,3,187,2,1,120,112,95,99,120,112,2,0
1682,1,187,2,1,131,78,92,88,120,182,2,0
1682,2,187,2,1,92,88,92,88,120,182,2,1
1682,3,187,2,1,120,182,92,88,120,182,2,0
1683,1,187,2,1,145,94,99,112,120,182,2,0
1683,2,187,2,1,99,112,99,112,120,182,2,1
1683,3,187,2,1,120,182,99,112,120,182,2,0
1684,1,188,2,1,261,105,106,118,0,0,2,0
1684,2,188,2,1,106,118,106,118,0,0,2,1
1684,3,188,2,0,0,0,106,118,0,0,2,0
1685,1,188,2,1,261,94,88,133,0,0,2,0
1685,2,188,2,1,88,133,88,133,0,0,2,1
1685,3,188,2,0,0,0,88,133,0,0,2,0
1686,1,188,2,1,261,105,96,146,0,0,2,0
1686,2,188,2,1,96,146,96,146,0,0,2,1
1686,3,188,2,0,0,0,96,146,0,0,2,0
1687,1,188,2,1,207,94,88,133,0,0,2,0
1687,2,188,2,1,88,133,88,133,0,0,2,1
1687,3,188,2,0,0,0,88,133,0,0,2,0
1688,1,188,2,1,225,105,88,122,0,0,2,0
1688,2,188,2,1,88,122,88,122,0,0,2,1
1688,3,188,2,0,0,0,88,122,0,0,2,0
1689,1,188,2,1,225,126,88,133,0,0,2,0
1689,2,188,2,1,88,133,88,133,0,0,2,1
1689,3,188,2,0,0,0,88,133,0,0,2,0
1690,1,188,2,1,225,94,96,109,0,0,2,0
1690,2,188,2,1,96,109,96,109,0,0,2,1
1690,3,188,2,0,0,0,96,109,0,0,2,0
1691,1,188,2,1,225,105,96,146,0,0,2,0
1691,2,188,2,1,96,146,96,146,0,0,2,1
1691,3,188,2,0,0,0,96,146,0,0,2,0
1692,1,188,2,1,261,126,96,140,0,0,2,0
1692,2,188,2,1,96,140,96,140,0,0,2,1
1692,3,188,2,0,0,0,96,140,0,0,2,0
1693,1,189,2,1,61,35,28,38,40,25,2,0
1693,2,189,2,1,28,38,28,38,40,25,2,1
1693,3,189,2,1,40,25,28,38,40,25,2,0
1694,1,189,2,1,51,26,30,32,52,20,2,0
1694,2,189,2,1,30,32,30,32,52,20,2,1
1694,3,189,2,1,52,20,30,32,52,20,2,0
1695,1,189,2,1,61,26,32,32,32,20,3,0
1695,2,189,2,1,32,32,32,32,32,20,3,0
1695,3,189,2,1,32,20,32,32,32,20,3,1
1696,1,189,2,1,54,26,32,32,52,32,2,0
1696,2,189,2,1,32,32,32,32,52,32,2,1
1696,3,189,2,1,52,32,32,32,52,32,2,0
1697,1,189,2,1,54,29,32,34,32,32,2,0
1697,2,189,2,1,32,34,32,34,32,32,2,1
1697,3,189,2,1,32,32,32,34,32,32,2,0
1698,1,189,2,1,51,29,32,34,52,25,2,0
1698,2,189,2,1,32,34,32,34,52,25,2,1
1698,3,189,2,1,52,25,32,34,52,25,2,0
1699,1,189,2,1,51,35,30,42,40,20,3,0
1699,2,189,2,1,30,42,30,42,40,20,3,0
1699,3,189,2,1,40,20,30,42,40,20,3,1
1700,1,189,2,1,51,29,28,36,40,32,2,0
1700,2,189,2,1,28,36,28,36,40,32,2,1
1700,3,189,2,1,40,32,28,36,40,32,2,0
1701,1,189,2,1,54,35,32,53,40,32,1,1
1701,2,189,2,1,32,53,32,53,40,32,1,0
1701,3,189,2,1,40,32,32,53,40,32,1,0
1702,1,190,2,1,190,91,111,94,120,70,2,0
1702,2,190,2,1,111,94,111,94,120,70,2,1
1702,3,190,2,1,120,70,111,94,120,70,2,0
1703,1,190,2,1,151,68,114,78,156,56,2,0
1703,2,190,2,1,114,78,114,78,156,56,2,1
1703,3,190,2,1,156,56,114,78,156,56,2,0
1704,1,190,2,1,190,68,118,81,96,56,3,0
1704,2,190,2,1,118,81,118,81,96,56,3,0
1704,3,190,2,1,96,56,118,81,96,56,3,1
1705,1,190,2,1,164,68,118,81,156,91,2,0
1705,2,190,2,1,118,81,118,81,156,91,2,1
1705,3,190,2,1,156,91,118,81,156,91,2,0
1706,1,190,2,1,164,76,118,84,96,91,2,0
1706,2,190,2,1,118,84,118,84,96,91,2,1
1706,3,190,2,1,96,91,118,84,96,91,2,0
1707,1,190,2,1,151,76,118,84,156,70,2,0
1707,2,190,2,1,118,84,118,84,156,70,2,1
1707,3,190,2,1,156,70,118,84,156,70,2,0
1708,1,190,2,1,151,91,114,99,120,56,2,0
1708,2,190,2,1,114,99,114,99,120,56,2,1
1708,3,190,2,1,120,56,114,99,120,56,2,0
1709,1,190,2,1,151,76,111,88,120,91,2,0
1709,2,190,2,1,111,88,111,88,120,91,2,1
1709,3,190,2,1,120,91,111,88,120,91,2,0
1710,1,190,2,1,164,91,118,112,120,91,3,0
1710,2,190,2,1,118,112,118,112,120,91,3,0
1710,3,190,2,1,120,91,118,112,120,91,3,1
1711,1,191,2,1,61,17,32,20,0,0,2,0
1711,2,191,2,1,32,20,32,20,0,0,2,1
1711,3,191,2,0,0,0,32,20,0,0,2,0
1712,1,191,2,1,61,15,28,23,0,0,1,1
1712,2,191,2,1,28,23,28,23,0,0,1,0
1712,3,191,2,0,0,0,28,23,0,0,1,0
1713,1,191,2,1,61,17,30,26,0,0,2,0
1713,2,191,2,1,30,26,30,26,0,0,2,1
1713,3,191,2,0,0,0,30,26,0,0,2,0
1714,1,191,2,1,51,15,28,23,0,0,1,1
1714,2,191,2,1,28,23,28,23,0,0,1,0
1714,3,191,2,0,0,0,28,23,0,0,1,0
1715,1,191,2,1,54,17,28,22,0,0,1,1
1715,2,191,2,1,28,22,28,22,0,0,1,0
1715,3,191,2,0,0,0,28,22,0,0,1,0
1716,1,191,2,1,54,20,28,23,0,0,2,0
1716,2,191,2,1,28,23,28,23,0,0,2,1
1716,3,191,2,0,0,0,28,23,0,0,2,0
1717,1,191,2,1,54,15,30,19,0,0,2,0
1717,2,191,2,1,30,19,30,19,0,0,2,1
1717,3,191,2,0,0,0,30,19,0,0,2,0
1718,1,191,2,1,54,17,30,26,0,0,1,1
1718,2,191,2,1,30,26,30,26,0,0,1,0
1718,3,191,2,0,0,0,30,26,0,0,1,0
1719,1,191,2,1,61,20,30,26,0,0,1,1
1719,2,191,2,1,30,26,30,26,0,0,1,0
1719,3,191,2,0,0,0,30,26,0,0,1,0
1720,1,192,2,1,219,176,86,198,150,68,2,0
1720,2,192,2,1,86,198,86,198,150,68,2,1
1720,3,192,2,1,150,68,86,198,150,68,2,0
1721,1,192,2,1,219,176,78,245,195,110,1,1
1721,2,192,2,1,78,245,78,245,195,110,1,0
1721,3,192,2,1,195,110,78,245,195,110,1,0
1722,1,192,2,1,219,158,72,225,195,85,1,1
1722,2,192,2,1,72,225,72,225,195,85,1,0
1722,3,192,2,1,195,85,72,225,195,85,1,0
1723,1,192,2,1,170,158,72,225,120,110,1,1
1723,2,192,2,1,72,225,72,225,120,110,1,0
1723,3,192,2,1,120,110,72,225,120,110,1,0
1724,1,192,2,1,186,176,72,210,195,68,1,1
1724,2,192,2,1,72,210,72,210,195,68,1,0
1724,3,192,2,1,195,68,72,210,195,68,1,0
1725,1,192,2,1,186,158,78,184,120,85,1,1
1725,2,192,2,1,78,184,78,184,120,85,1,0
1725,3,192,2,1,120,85,78,184,120,85,1,0
1726,1,192,2,1,186,211,72,225,120,68,2,0
1726,2,192,2,1,72,225,72,225,120,68,2,1
1726,3,192,2,1,120,68,72,225,120,68,2,0
1727,1,192,2,1,219,211,78,245,120,110,1,1
1727,2,192,2,1,78,245,78,245,120,110,1,0
1727,3,192,2,1,120,110,78,245,120,110,1,0
1728,1,192,2,1,186,176,78,245,150,85,1,1
1728,2,192,2,1,78,245,78,245,150,85,1,0
1728,3,192,2,1,150,85,78,245,150,85,1,0
1729,1,193,2,1,76,70,43,77,60,30,2,0
1729,2,193,2,1,43,77,43,77,60,30,2,1
1729,3,193,2,1,60,30,43,77,60,30,2,0
1730,1,193,2,1,66,52,45,63,78,24,2,0
1730,2,193,2,1,45,63,45,63,78,24,2,1
1730,3,193,2,1,78,24,45,63,78,24,2,0
1731,1,193,2,1,76,52,47,65,48,24,3,0
1731,2,193,2,1,47,65,47,65,48,24,3,0
1731,3,193,2,1,48,24,47,65,48,24,3,1
1732,1,193,2,1,69,52,47,65,78,39,2,0
1732,2,193,2,1,47,65,47,65,78,39,2,1
1732,3,193,2,1,78,39,47,65,78,39,2,0
1733,1,193,2,1,69,58,47,68,48,39,3,0
1733,2,193,2,1,47,68,47,68,48,39,3,0
1733,3,193,2,1,48,39,47,68,48,39,3,1
1734,1,193,2,1,66,58,47,68,78,30,2,0
1734,2,193,2,1,47,68,47,68,78,30,2,1
1734,3,193,2,1,78,30,47,68,78,30,2,0
1735,1,193,2,1,66,70,45,85,60,24,2,0
1735,2,193,2,1,45,85,45,85,60,24,2,1
1735,3,193,2,1,60,24,45,85,60,24,2,0
1736,1,193,2,1,66,58,43,72,60,39,2,0
1736,2,193,2,1,43,72,43,72,60,39,2,1
1736,3,193,2,1,60,39,43,72,60,39,2,0
1737,1,193,2,1,69,70,47,106,60,39,3,0
1737,2,193,2,1,47,106,47,106,60,39,3,0
1737,3,193,2,1,60,39,47,106,60,39,3,1
1738,1,194,2,1,328,83,101,100,0,0,1,1
1738,2,194,2,1,101,100,101,100,0,0,1,0
1738,3,194,2,0,0,0,101,100,0,0,1,0
1739,1,194,2,1,328,83,87,133,0,0,2,0
1739,2,194,2,1,87,133,87,133,0,0,2,1
1739,3,194,2,0,0,0,87,133,0,0,2,0
1740,1,194,2,1,328,75,76,133,0,0,2,0
1740,2,194,2,1,76,133,76,133,0,0,2,1
1740,3,194,2,0,0,0,76,133,0,0,2,0
1741,1,194,2,1,249,75,76,133,0,0,2,0
1741,2,194,2,1,76,133,76,133,0,0,2,1
1741,3,194,2,0,0,0,76,133,0,0,2,0
1742,1,194,2,1,275,83,76,108,0,0,2,0
1742,2,194,2,1,76,108,76,108,0,0,2,1
1742,3,194,2,0,0,0,76,108,0,0,2,0
1743,1,194,2,1,275,75,87,100,0,0,2,0
1743,2,194,2,1,87,100,87,100,0,0,2,1
1743,3,194,2,0,0,0,87,100,0,0,2,0
1744,1,194,2,1,275,100,76,100,0,0,2,0
1744,2,194,2,1,76,100,76,100,0,0,2,1
1744,3,194,2,0,0,0,76,100,0,0,2,0
1745,1,194,2,1,328,100,87,108,0,0,2,0
1745,2,194,2,1,87,108,87,108,0,0,2,1
1745,3,194,2,0,0,0,87,108,0,0,2,0
1746,1,194,2,1,275,83,87,133,0,0,2,0
1746,2,194,2,1,87,133,87,133,0,0,2,1
1746,3,194,2,0,0,0,87,133,0,0,2,0
1747,1,195,2,1,59,100,35,108,156,110,2,0
1747,2,195,2,1,35,108,35,108,156,110,2,1
1747,3,195,2,1,156,110,35,108,156,110,2,0
1748,1,195,2,1,66,100,37,133,156,88,3,0
1748,2,195,2,1,37,133,37,133,156,88,3,0
1748,3,195,2,1,156,88,37,133,156,88,3,1
1749,1,195,2,1,56,100,33,100,156,143,2,0
1749,2,195,2,1,33,100,33,100,156,143,2,1
1749,3,195,2,1,156,143,33,100,156,143,2,0
1750,1,195,2,1,56,83,35,133,96,88,3,0
1750,2,195,2,1,35,133,35,133,96,88,3,0
1750,3,195,2,1,96,88,35,133,96,88,3,1
1751,1,195,2,1,66,75,35,100,120,143,2,0
1751,2,195,2,1,35,100,35,100,120,143,2,1
1751,3,195,2,1,120,143,35,100,120,143,2,0
1752,1,195,2,1,59,75,33,133,120,88,1,1
1752,2,195,2,1,33,133,33,133,120,88,1,0
1752,3,195,2,1,120,88,33,133,120,88,1,0
1753,1,195,2,1,56,100,37,133,96,110,3,0
1753,2,195,2,1,37,133,37,133,96,110,3,0
1753,3,195,2,1,96,110,37,133,96,110,3,1
1754,1,195,2,1,66,83,33,108,96,110,3,0
1754,2,195,2,1,33,108,33,108,96,110,3,0
1754,3,195,2,1,96,110,33,108,96,110,3,1
1755,1,195,2,1,56,75,37,108,120,110,1,1
1755,2,195,2,1,37,108,37,108,120,110,1,0
1755,3,195,2,1,120,110,37,108,120,110,1,0
1756,1,196,2,1,135,100,59,108,156,100,2,0
1756,2,196,2,1,59,108,59,108,156,100,2,1
1756,3,196,2,1,156,100,59,108,156,100,2,0
1757,1,196,2,1,156,100,65,133,156,80,2,0
1757,2,196,2,1,65,133,65,133,156,80,2,1
1757,3,196,2,1,156,80,65,133,156,80,2,0
1758,1,196,2,1,124,100,54,100,156,130,2,0
1758,2,196,2,1,54,100,54,100,156,130,2,1
1758,3,196,2,1,156,130,54,100,156,130,2,0
1759,1,196,2,1,124,83,59,133,96,80,2,0
1759,2,196,2,1,59,133,59,133,96,80,2,1
1759,3,196,2,1,96,80,59,133,96,80,2,0
1760,1,196,2,1,156,75,59,100,120,130,2,0
1760,2,196,2,1,59,100,59,100,120,130,2,1
1760,3,196,2,1,120,130,59,100,120,130,2,0
1761,1,196,2,1,124,100,65,133,96,100,2,0
1761,2,196,2,1,65,133,65,133,96,100,2,1
1761,3,196,2,1,96,100,65,133,96,100,2,0
1762,1,196,2,1,135,75,54,133,120,80,2,0
1762,2,196,2,1,54,133,54,133,120,80,2,1
1762,3,196,2,1,120,80,54,133,120,80,2,0
1763,1,196,2,1,156,83,54,108,96,100,2,0
1763,2,196,2,1,54,108,54,108,96,100,2,1
1763,3,196,2,1,96,100,54,108,96,100,2,0
1764,1,196,2,1,124,75,65,108,120,100,2,0
1764,2,196,2,1,65,108,65,108,120,100,2,1
1764,3,196,2,1,120,100,65,108,120,100,2,0
1765,1,197,2,1,56,100,23,100,0,0,2,0
1765,2,197,2,1,23,100,23,100,0,0,2,1
1765,3,197,2,0,0,0,23,100,0,0,2,0
1766,1,197,2,1,46,75,25,100,0,0,2,0
1766,2,197,2,1,25,100,25,100,0,0,2,1
1766,3,197,2,0,0,0,25,100,0,0,2,0
1767,1,197,2,1,56,75,27,108,0,0,2,0
1767,2,197,2,1,27,108,27,108,0,0,2,1
1767,3,197,2,0,0,0,27,108,0,0,2,0
1768,1,197,2,1,49,75,27,108,0,0,2,0
1768,2,197,2,1,27,108,27,108,0,0,2,1
1768,3,197,2,0,0,0,27,108,0,0,2,0
1769,1,197,2,1,49,83,27,100,0,0,2,0
1769,2,197,2,1,27,100,27,100,0,0,2,1
1769,3,197,2,0,0,0,27,100,0,0,2,0
1770,1,197,2,1,46,83,27,100,0,0,2,0
1770,2,197,2,1,27,100,27,100,0,0,2,1
1770,3,197,2,0,0,0,27,100,0,0,2,0
1771,1,197,2,1,46,100,25,108,0,0,2,0
1771,2,197,2,1,25,108,25,108,0,0,2,1
1771,3,197,2,0,0,0,25,108,0,0,2,0
1772,1,197,2,1,46,83,23,108,0,0,2,0
1772,2,197,2,1,23,108,23,108,0,0,2,1
1772,3,197,2,0,0,0,23,108,0,0,2,0
1773,1,197,2,1,49,100,27,133,0,0,1,1
1773,2,197,2,1,27,133,27,133,0,0,1,0
1773,3,197,2,0,0,0,27,133,0,0,1,0
1774,1,198,2,1,117,4200,49,5040,90,40,2,0
1774,2,198,2,1,49,5040,49,5040,90,40,2,1
1774,3,198,2,1,90,40,49,5040,90,40,2,0
1775,1,198,2,1,117,4200,45,6720,117,65,2,0
1775,2,198,2,1,45,6720,45,6720,117,65,2,1
1775,3,198,2,1,117,65,45,6720,117,65,2,0
1776,1,198,2,1,117,3780,42,6720,117,50,2,0
1776,2,198,2,1,42,6720,42,6720,117,50,2,1
1776,3,198,2,1,117,50,42,6720,117,50,2,0
1777,1,198,2,1,92,3780,42,6720,72,65,1,1
1777,2,198,2,1,42,6720,42,6720,72,65,1,0
1777,3,198,2,1,72,65,42,6720,72,65,1,0
1778,1,198,2,1,100,4200,42,5460,117,40,2,0
1778,2,198,2,1,42,5460,42,5460,117,40,2,1
1778,3,198,2,1,117,40,42,5460,117,40,2,0
1779,1,198,2,1,100,3780,45,5040,72,50,2,0
1779,2,198,2,1,45,5040,45,5040,72,50,2,1
1779,3,198,2,1,72,50,45,5040,72,50,2,0
1780,1,198,2,1,100,5040,42,5040,72,40,2,0
1780,2,198,2,1,42,5040,42,5040,72,40,2,1
1780,3,198,2,1,72,40,42,5040,72,40,2,0
1781,1,198,2,1,117,5040,45,5460,72,65,2,0
1781,2,198,2,1,45,5460,45,5460,72,65,2,1
1781,3,198,2,1,72,65,45,5460,72,65,2,0
1782,1,198,2,1,100,4200,45,6720,90,50,2,0
1782,2,198,2,1,45,6720,45,6720,90,50,2,1
1782,3,198,2,1,90,50,45,6720,90,50,2,0
1783,1,199,2,1,106,5040,64,5040,90,50,0,0
1783,2,199,2,1,64,5040,64,5040,90,50,0,0
1783,3,199,2,1,90,50,64,5040,90,50,0,0
1784,1,199,2,1,106,3780,68,5460,72,40,0,0
1784,2,199,2,1,68,5460,68,5460,72,40,0,0
1784,3,199,2,1,72,40,68,5460,72,40,0,0
1785,1,199,2,1,82,3780,66,5040,117,40,0,0
1785,2,199,2,1,66,5040,66,5040,117,40,0,0
1785,3,199,2,1,117,40,66,5040,117,40,0,0
1786,1,199,2,1,90,3780,68,5460,117,65,0,0
1786,2,199,2,1,68,5460,68,5460,117,65,0,0
1786,3,199,2,1,117,65,68,5460,117,65,0,0
1787,1,199,2,1,90,4200,68,5040,72,65,0,0
1787,2,199,2,1,68,5040,68,5040,72,65,0,0
1787,3,199,2,1,72,65,68,5040,72,65,0,0
1788,1,199,2,1,82,5040,66,5460,90,40,0,0
1788,2,199,2,1,66,5460,66,5460,90,40,0,0
1788,3,199,2,1,90,40,66,5460,90,40,0,0
1789,1,199,2,1,82,4200,68,5040,117,50,0,0
1789,2,199,2,1,68,5040,68,5040,117,50,0,0
1789,3,199,2,1,117,50,68,5040,117,50,0,0
1790,1,199,2,1,90,5040,68,6720,90,65,0,0
1790,2,199,2,1,68,6720,68,6720,90,65,0,0
1790,3,199,2,1,90,65,68,6720,90,65,0,0
1791,1,199,2,1,82,4200,64,5460,90,65,0,0
1791,2,199,2,1,64,5460,64,5460,90,65,0,0
1791,3,199,2,1,90,65,64,5460,90,65,0,0
1792,1,200,2,1,101,5040,31,5040,0,0,2,0
1792,2,200,2,1,31,5040,31,5040,0,0,2,1
1792,3,200,2,0,0,0,31,5040,0,0,2,0
1793,1,200,2,1,80,3780,34,5040,0,0,2,0
1793,2,200,2,1,34,5040,34,5040,0,0,2,1
1793,3,200,2,0,0,0,34,5040,0,0,2,0
1794,1,200,2,1,101,3780,38,5460,0,0,2,0
1794,2,200,2,1,38,5460,38,5460,0,0,2,1
1794,3,200,2,0,0,0,38,5460,0,0,2,0
1795,1,200,2,1,87,3780,38,5460,0,0,1,1
1795,2,200,2,1,38,5460,38,5460,0,0,1,0
1795,3,200,2,0,0,0,38,5460,0,0,1,0
1796,1,200,2,1,87,4200,38,5040,0,0,2,0
1796,2,200,2,1,38,5040,38,5040,0,0,2,1
1796,3,200,2,0,0,0,38,5040,0,0,2,0
1797,1,200,2,1,80,4200,38,5040,0,0,2,0
1797,2,200,2,1,38,5040,38,5040,0,0,2,1
1797,3,200,2,0,0,0,38,5040,0,0,2,0
1798,1,200,2,1,80,5040,34,5460,0,0,2,0
1798,2,200,2,1,34,5460,34,5460,0,0,2,1
1798,3,200,2,0,0,0,34,5460,0,0,2,0
1799,1,200,2,1,80,4200,31,5460,0,0,2,0
1799,2,200,2,1,31,5460,31,5460,0,0,2,1
1799,3,200,2,0,0,0,31,5460,0,0,2,0
1800,1,200,2,1,87,5040,38,6720,0,0,1,1
1800,2,200,2,1,38,6720,38,6720,0,0,1,0
1800,3,200,2,0,0,0,38,6720,0,0,1,0
1801,1,201,2,1,84,5040,44,5040,50,35,2,0
1801,2,201,2,1,44,5040,44,5040,50,35,2,1
1801,3,201,2,1,50,35,44,5040,50,35,2,0
1802,1,201,2,1,84,3780,48,5460,40,28,2,0
1802,2,201,2,1,48,5460,48,5460,40,28,2,1
1802,3,201,2,1,40,28,48,5460,40,28,2,0
1803,1,201,2,1,63,3780,46,5040,65,28,2,0
1803,2,201,2,1,46,5040,46,5040,65,28,2,1
1803,3,201,2,1,65,28,46,5040,65,28,2,0
1804,1,201,2,1,70,3780,48,5460,65,45,2,0
1804,2,201,2,1,48,5460,48,5460,65,45,2,1
1804,3,201,2,1,65,45,48,5460,65,45,2,0
1805,1,201,2,1,70,4200,48,5040,40,45,2,0
1805,2,201,2,1,48,5040,48,5040,40,45,2,1
1805,3,201,2,1,40,45,48,5040,40,45,2,0
1806,1,201,2,1,63,5040,46,5460,50,28,2,0
1806,2,201,2,1,46,5460,46,5460,50,28,2,1
1806,3,201,2,1,50,28,46,5460,50,28,2,0
1807,1,201,2,1,63,4200,48,5040,65,35,2,0
1807,2,201,2,1,48,5040,48,5040,65,35,2,1
1807,3,201,2,1,65,35,48,5040,65,35,2,0
1808,1,201,2,1,70,5040,48,6720,50,45,2,0
1808,2,201,2,1,48,6720,48,6720,50,45,2,1
1808,3,201,2,1,50,45,48,6720,50,45,2,0
1809,1,201,2,1,63,4200,44,5460,50,45,2,0
1809,2,201,2,1,44,5460,44,5460,50,45,2,1
1809,3,201,2,1,50,45,44,5460,50,45,2,0
1810,1,202,2,1,71,5040,36,5040,60,150,2,0
1810,2,202,2,1,36,5040,36,5040,60,150,2,1
1810,3,202,2,1,60,150,36,5040,60,150,2,0
1811,1,202,2,1,71,3780,40,5460,48,120,2,0
1811,2,202,2,1,40,5460,40,5460,48,120,2,1
1811,3,202,2,1,48,120,40,5460,48,120,2,0
1812,1,202,2,1,57,3780,38,5040,78,120,2,0
1812,2,202,2,1,38,5040,38,5040,78,120,2,1
1812,3,202,2,1,78,120,38,5040,78,120,2,0
1813,1,202,2,1,62,3780,40,5460,78,195,2,0
1813,2,202,2,1,40,5460,40,5460,78,195,2,1
1813,3,202,2,1,78,195,40,5460,78,195,2,0
1814,1,202,2,1,62,4200,40,5040,48,195,2,0
1814,2,202,2,1,40,5040,40,5040,48,195,2,1
1814,3,202,2,1,48,195,40,5040,48,195,2,0
1815,1,202,2,1,57,5040,38,5460,60,120,2,0
1815,2,202,2,1,38,5460,38,5460,60,120,2,1
1815,3,202,2,1,60,120,38,5460,60,120,2,0
1816,1,202,2,1,57,4200,40,5040,78,150,2,0
1816,2,202,2,1,40,5040,40,5040,78,150,2,1
1816,3,202,2,1,78,150,40,5040,78,150,2,0
1817,1,202,2,1,62,5040,40,6720,60,195,1,1
1817,2,202,2,1,40,6720,40,6720,60,195,1,0
1817,3,202,2,1,60,195,40,6720,60,195,1,0
1818,1,202,2,1,57,4200,36,5460,60,195,2,0
1818,2,202,2,1,36,5460,36,5460,60,195,2,1
1818,3,202,2,1,60,195,36,5460,60,195,2,0
1819,1,203,2,1,110,5040,68,5040,120,70,2,0
1819,2,203,2,1,68,5040,68,5040,120,70,2,1
1819,3,203,2,1,120,70,68,5040,120,70,2,0
1820,1,203,2,1,110,3780,72,5460,96,56,2,0
1820,2,203,2,1,72,5460,72,5460,96,56,2,1
1820,3,203,2,1,96,56,72,5460,96,56,2,0
1821,1,203,2,1,86,3780,70,5040,156,56,2,0
1821,2,203,2,1,70,5040,70,5040,156,56,2,1
1821,3,203,2,1,156,56,70,5040,156,56,2,0
1822,1,203,2,1,94,3780,72,5460,156,91,2,0
